name,time,team,Padj Defensive Actions,Dribbles,Dribble Success %,Turnovers,Aerial Challenges,Aerial Win %,True Tackle Win%,Pressures,Successful Pressures,xT,xT Facilitated,xGBuildup,xGChain,Successful Passes,Successful Long Passes,Successful Final Third Passes,Successful Under Pressure Passes,Successful Progressive Passes,Total Pass Length,Carries,Carry Distance,Final Third Entries,Progressive Moves,Passes Success %,Long Passes Success %,Under Pressure Passes Success %,Progressive Passes Success %,PPF,CPF,Back Pass Frequency,Back Pass Accuracy,Diag Pass Frequency,Diag Pass Accuracy,Fwd Pass Frequency,Fwd Pass Accuracy,Lateral Pass Frequency,Lateral Pass Accuracy,Back Pass Frequency Pressured,Back Pass Accuracy Pressured,Diag Pass Frequency Pressured,Diag Pass Accuracy Pressured,Fwd Pass Frequency Pressured,Fwd Pass Accuracy Pressured,Lateral Pass Frequency Pressured,Lateral Pass Accuracy Pressured,Open Play Passes,Pass Completed Above Expected,Successful Passes and Carries,Percentile Padj Defensive Actions,Percentile Dribbles,Percentile Dribble Success %,Percentile Turnovers,Percentile Aerial Challenges,Percentile Aerial Win %,Percentile True Tackle Win%,Percentile Pressures,Percentile Successful Pressures,Percentile xT,Percentile xT Facilitated,Percentile xGBuildup,Percentile xGChain,Percentile Successful Passes,Percentile Successful Long Passes,Percentile Successful Final Third Passes,Percentile Successful Under Pressure Passes,Percentile Successful Progressive Passes,Percentile Total Pass Length,Percentile Carries,Percentile Carry Distance,Percentile Final Third Entries,Percentile Progressive Moves,Percentile Passes Success %,Percentile Long Passes Success %,Percentile Under Pressure Passes Success %,Percentile Progressive Passes Success %,Percentile PPF,Percentile CPF,Percentile Back Pass Frequency,Percentile Back Pass Accuracy,Percentile Diag Pass Frequency,Percentile Diag Pass Accuracy,Percentile Fwd Pass Frequency,Percentile Fwd Pass Accuracy,Percentile Lateral Pass Frequency,Percentile Lateral Pass Accuracy,Percentile Back Pass Frequency Pressured,Percentile Back Pass Accuracy Pressured,Percentile Diag Pass Frequency Pressured,Percentile Diag Pass Accuracy Pressured,Percentile Fwd Pass Frequency Pressured,Percentile Fwd Pass Accuracy Pressured,Percentile Lateral Pass Frequency Pressured,Percentile Lateral Pass Accuracy Pressured,Percentile Open Play Passes,Percentile Pass Completed Above Expected,Percentile Successful Passes and Carries
Leon-Aderemi Balogun,284,Nigeria,2.939638528990742,0.31690140845070425,33.333333333333336,0.9507042253521126,1.5845070422535212,8.333333333333334,22.222222222222225,10.140845070422536,1.267605633802817,0.09067505454545453,0.01851958787878789,0.09202981823929082,0.09202981823929082,28.838028169014088,3.8028169014084505,0.9507042253521126,4.753521126760563,1.9014084507042253,922.1028292711266,23.450704225352112,126.12034261489683,1.5845070422535212,2.535211267605634,69.46564885496183,41.37931034482759,68.18181818181819,20.689655172413794,0.5290335436208663,0.4116083433615527,15.27,85.0,30.53,75.0,25.19,33.33,29.01,86.84,22.73,80.0,31.82,71.43,31.82,57.14,13.64,66.67,125,0.9535263506148661,52.2887323943662,0.27450980392156865,0.6862745098039216,0.7254901960784313,0.9705882352941176,0.29411764705882354,0.0392156862745098,0.27450980392156865,0.8431372549019608,0.43137254901960786,0.27450980392156865,0.0196078431372549,0.2549019607843137,0.21568627450980393,0.13725490196078433,0.058823529411764705,0.08823529411764706,0.4117647058823529,0.1568627450980392,0.17647058823529413,0.11764705882352941,0.09803921568627451,0.21568627450980393,0.1568627450980392,0.0392156862745098,0.0196078431372549,0.3137254901960784,0.0196078431372549,0.9607843137254902,0.0784313725490196,0.7450980392156863,0.2549019607843137,0.13725490196078433,0.10784313725490197,0.9019607843137255,0.0196078431372549,0.35294117647058826,0.0392156862745098,0.49019607843137253,0.22549019607843138,0.5980392156862745,0.5784313725490197,0.8235294117647058,0.5196078431372549,0.11764705882352941,0.09803921568627451,0.19607843137254902,0.0196078431372549,0.11764705882352941
Manuel Obafemi Akanji,382,Switzerland,5.663041253816606,0.47120418848167545,50.0,0.0,2.356020942408377,31.25,39.583333333333336,9.659685863874346,2.5916230366492146,0.0988289292543021,0.12431455258126199,0.1580851565629938,0.1580851565629938,64.08376963350786,9.659685863874346,4.005235602094241,8.24607329842932,3.5340314136125652,1514.830002219896,59.13612565445027,457.04656779443934,4.947643979057592,5.890052356020942,89.47368421052632,77.35849056603773,83.33333333333333,51.724137931034484,0.3861769560698286,0.6180884444994982,19.74,95.0,29.61,87.78,20.72,74.6,29.93,97.8,50.0,90.48,9.52,100.0,19.05,37.5,21.43,100.0,299,0.9937581844816379,123.21989528795811,0.8627450980392157,0.8333333333333334,0.9313725490196079,0.18627450980392157,0.5098039215686274,0.19607843137254902,0.6470588235294118,0.8235294117647058,0.9411764705882353,0.4117647058823529,0.43137254901960786,0.6078431372549019,0.5490196078431373,0.9215686274509803,0.6274509803921569,0.8627450980392157,0.8627450980392157,0.5294117647058824,0.8235294117647058,0.9019607843137255,1.0,0.8235294117647058,0.7647058823529411,0.7450980392156863,0.6862745098039216,0.7647058823529411,0.5882352941176471,0.4117647058823529,0.8627450980392157,0.9215686274509803,0.6862745098039216,0.11764705882352941,0.7254901960784313,0.6666666666666666,0.7843137254901961,0.4117647058823529,0.7450980392156863,1.0,0.4117647058823529,0.0196078431372549,0.9901960784313726,0.27450980392156865,0.22549019607843138,0.5490196078431373,0.7647058823529411,0.803921568627451,0.17647058823529413,0.9215686274509803
Mark Milligan,282,Australia,4.373216687222327,0.0,0.0,0.0,0.6382978723404256,33.333333333333336,51.666666666666664,4.148936170212766,0.9574468085106382,0.13491291513761453,0.06901477293577983,0.12979891104460253,0.1901478777112692,72.7659574468085,11.489361702127658,3.5106382978723403,7.0212765957446805,4.468085106382979,1793.8653963829793,66.38297872340425,418.0637651873814,3.829787234042553,4.468085106382979,91.56626506024097,78.26086956521739,88.0,58.333333333333336,0.3981402106844079,0.4740100297447575,15.26,94.74,41.37,91.26,13.25,69.7,30.12,100.0,28.0,100.0,24.0,66.67,20.0,80.0,28.0,100.0,245,1.0081362066837838,139.14893617021278,0.6862745098039216,0.2647058823529412,0.28431372549019607,0.18627450980392157,0.0392156862745098,0.2549019607843137,0.8235294117647058,0.11764705882352941,0.3333333333333333,0.6274509803921569,0.13725490196078433,0.43137254901960786,0.6666666666666666,0.9803921568627451,0.8431372549019608,0.8235294117647058,0.7647058823529411,0.803921568627451,0.9803921568627451,0.9803921568627451,0.9215686274509803,0.7450980392156863,0.5490196078431373,0.8431372549019608,0.7352941176470589,0.9803921568627451,0.7843137254901961,0.49019607843137253,0.2549019607843137,0.7254901960784313,0.6666666666666666,0.8627450980392157,0.8823529411764706,0.17647058823529413,0.6078431372549019,0.43137254901960786,0.9705882352941176,0.7647058823529411,0.7647058823529411,0.23529411764705882,0.47058823529411764,0.29411764705882354,0.8823529411764706,0.7647058823529411,0.7647058823529411,0.6862745098039216,0.39215686274509803,0.9803921568627451
Mathias Jattah-Njie Jørgensen,229,Denmark,0.9415680591662995,0.0,0.0,0.0,0.7860262008733624,33.333333333333336,13.333333333333334,8.646288209606986,2.7510917030567685,0.11218509411764704,0.05714629999999996,0.04312431350877194,0.04312431350877194,33.799126637554586,9.432314410480348,1.5720524017467248,3.537117903930131,3.537117903930131,986.7630742270741,33.01310043668123,138.3851802803546,1.5720524017467248,3.537117903930131,86.0,72.72727272727273,69.23076923076923,47.36842105263158,0.39265001825880397,0.5010259230435128,17.0,100.0,32.0,84.38,24.0,70.83,27.0,92.59,15.38,100.0,23.08,66.67,23.08,33.33,38.46,80.0,100,1.02025680309714,66.8122270742358,0.0392156862745098,0.2647058823529412,0.28431372549019607,0.18627450980392157,0.058823529411764705,0.2549019607843137,0.20588235294117646,0.7843137254901961,0.9607843137254902,0.5098039215686274,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.5490196078431373,0.23529411764705882,0.21568627450980393,0.5490196078431373,0.29411764705882354,0.37254901960784315,0.13725490196078433,0.17647058823529413,0.3137254901960784,0.5490196078431373,0.5490196078431373,0.35294117647058826,0.5098039215686274,0.45098039215686275,0.29411764705882354,0.8235294117647058,0.9117647058823529,0.23529411764705882,0.4803921568627451,0.8235294117647058,0.6666666666666666,0.19607843137254902,0.19607843137254902,0.20588235294117646,0.7647058823529411,0.20588235294117646,0.47058823529411764,0.38235294117647056,0.1568627450980392,0.9509803921568627,0.23529411764705882,0.0196078431372549,0.6470588235294118,0.35294117647058826
Mats Hummels,192,Germany,11.556308192673907,0.9375,50.0,0.46875,2.8125,75.0,62.5,14.53125,4.6875,0.17547688372093026,0.1954852965116279,0.16572230927307935,0.16572230927307935,45.0,7.5,1.875,10.3125,4.21875,1038.9521345624996,35.625,269.9073018389162,3.75,7.96875,91.42857142857143,94.11764705882354,84.61538461538461,75.0,0.3805185763772128,0.6824844797823268,14.29,93.33,29.52,90.32,23.81,80.0,32.38,100.0,23.08,83.33,26.92,85.71,30.77,75.0,19.23,100.0,105,1.0328347378988072,80.625,1.0,0.9607843137254902,0.9313725490196079,0.7254901960784313,0.5490196078431373,0.7745098039215687,0.9411764705882353,0.9803921568627451,1.0,0.9019607843137255,0.7843137254901961,0.6470588235294118,0.6078431372549019,0.5490196078431373,0.37254901960784315,0.29411764705882354,1.0,0.6666666666666666,0.3333333333333333,0.47058823529411764,0.6470588235294118,0.7254901960784313,0.9803921568627451,0.8235294117647058,1.0,0.8333333333333334,0.9803921568627451,0.37254901960784315,0.9803921568627451,0.6666666666666666,0.5882352941176471,0.0784313725490196,0.8431372549019608,0.7843137254901961,0.9019607843137255,0.6078431372549019,0.9705882352941176,0.5294117647058824,0.28431372549019607,0.4019607843137255,0.8725490196078431,0.7352941176470589,0.8137254901960784,0.45098039215686275,0.7647058823529411,0.058823529411764705,0.7647058823529411,0.49019607843137253
Maya Yoshida,377,Japan,4.401358777732301,0.0,0.0,0.23872679045092837,2.8647214854111405,60.714285714285715,25.0,6.206896551724138,1.4323607427055702,0.09685332980972511,0.16225154334038058,0.23188281329010024,0.23188281329010024,59.44297082228116,10.026525198938993,1.909814323607427,4.774535809018568,2.8647214854111405,1621.3391626870032,53.47480106100796,310.94644358251736,2.1485411140583555,3.3421750663129974,85.86206896551724,60.0,60.60606060606061,31.57894736842105,0.42597098217025214,0.5811755597469789,12.07,100.0,36.9,77.57,18.62,70.37,32.41,98.94,15.15,100.0,48.48,50.0,33.33,54.55,3.03,100.0,286,1.0091766285825636,112.91777188328912,0.7058823529411765,0.2647058823529412,0.28431372549019607,0.5098039215686274,0.6078431372549019,0.5686274509803921,0.3431372549019608,0.39215686274509803,0.5882352941176471,0.37254901960784315,0.6470588235294118,0.803921568627451,0.7843137254901961,0.8235294117647058,0.7254901960784313,0.39215686274509803,0.43137254901960786,0.3333333333333333,0.9019607843137255,0.803921568627451,0.7450980392156863,0.37254901960784315,0.23529411764705882,0.5098039215686274,0.14705882352941177,0.09803921568627451,0.0784313725490196,0.5882352941176471,0.7058823529411765,0.5098039215686274,0.9117647058823529,0.6078431372549019,0.21568627450980393,0.47058823529411764,0.6470588235294118,0.6372549019607843,0.9215686274509803,0.17647058823529413,0.7647058823529411,0.9803921568627451,0.12745098039215685,0.8627450980392157,0.4803921568627451,0.0196078431372549,0.7647058823529411,0.7450980392156863,0.4117647058823529,0.8235294117647058
Medhi Amine El Mouttaqi Benatia,191,Morocco,3.430095331939903,0.47120418848167545,50.0,0.9424083769633509,0.9424083769633509,50.0,0.0,3.7696335078534036,0.9424083769633509,0.21630296464646456,0.21387152525252517,0.16843538782969447,0.16843538782969447,48.53403141361256,13.664921465968586,1.8848167539267018,5.654450261780104,2.827225130890052,1494.373760104712,44.76439790575917,311.4724235509045,1.8848167539267018,4.712041884816754,81.10236220472441,70.73170731707317,75.0,33.333333333333336,0.37507028343537385,0.6310167080365228,10.24,76.92,34.65,77.27,18.9,58.33,36.22,97.83,31.25,100.0,31.25,20.0,18.75,100.0,18.75,100.0,126,1.0056554912574762,93.29842931937173,0.45098039215686275,0.8333333333333334,0.9313725490196079,0.9411764705882353,0.09803921568627451,0.47058823529411764,0.029411764705882353,0.0392156862745098,0.2647058823529412,0.9803921568627451,0.8431372549019608,0.6666666666666666,0.6274509803921569,0.6078431372549019,0.9607843137254902,0.3431372549019608,0.5882352941176471,0.2549019607843137,0.803921568627451,0.6274509803921569,0.7647058823529411,0.2647058823529412,0.5882352941176471,0.21568627450980393,0.39215686274509803,0.5784313725490197,0.10784313725490197,0.3333333333333333,0.9019607843137255,0.27450980392156865,0.06862745098039216,0.47058823529411764,0.19607843137254902,0.49019607843137253,0.3333333333333333,0.7843137254901961,0.7647058823529411,0.8823529411764706,0.7647058823529411,0.5392156862745098,0.0196078431372549,0.24509803921568626,0.9509803921568627,0.4117647058823529,0.7647058823529411,0.21568627450980393,0.3333333333333333,0.6078431372549019
Nicolás Hernán Otamendi,378,Argentina,7.964995201721024,0.23809523809523808,25.0,0.23809523809523808,5.238095238095238,76.94444444444444,61.785714285714285,8.095238095238095,2.380952380952381,0.1054089590163934,0.10961114959016387,0.15274589766108063,0.15274589766108063,60.23809523809524,12.38095238095238,3.333333333333333,6.904761904761904,2.8571428571428568,1591.5062390000012,55.952380952380956,455.8797553243221,5.238095238095238,5.238095238095238,85.47297297297297,72.22222222222223,70.73170731707317,35.294117647058826,0.2946029436003836,0.6391693861773363,13.18,89.74,28.38,80.95,14.53,55.81,43.92,96.92,24.39,90.0,31.71,53.85,9.76,25.0,34.15,85.71,294,0.9841314056497078,116.19047619047619,0.9607843137254902,0.5882352941176471,0.6078431372549019,0.49019607843137253,1.0,0.8627450980392157,0.9019607843137255,0.7254901960784313,0.8823529411764706,0.43137254901960786,0.3137254901960784,0.5294117647058824,0.5098039215686274,0.8627450980392157,0.9019607843137255,0.7843137254901961,0.7450980392156863,0.3137254901960784,0.8823529411764706,0.8823529411764706,0.9803921568627451,0.8431372549019608,0.7058823529411765,0.45098039215686275,0.5294117647058824,0.4117647058823529,0.13725490196078433,0.0392156862745098,0.9411764705882353,0.6078431372549019,0.47058823529411764,0.0392156862745098,0.27450980392156865,0.21568627450980393,0.27450980392156865,0.9607843137254902,0.5098039215686274,0.6078431372549019,0.39215686274509803,0.5686274509803921,0.17647058823529413,0.0784313725490196,0.058823529411764705,0.8921568627450981,0.3333333333333333,0.7843137254901961,0.11764705882352941,0.8627450980392157
Nikola Milenković,285,Serbia,2.056370324701388,0.0,0.0,0.0,1.894736842105263,58.333333333333336,66.66666666666667,7.894736842105263,0.9473684210526315,0.11823129787234042,0.16416382978723398,0.21830206600980395,0.21830206600980395,33.1578947368421,7.578947368421052,1.263157894736842,3.473684210526316,1.894736842105263,851.6132681999994,26.210526315789476,124.67471018465454,1.263157894736842,2.210526315789474,89.74358974358974,88.88888888888889,84.61538461538461,60.0,0.3531506718166764,0.5296303594506567,11.97,100.0,34.19,85.0,19.66,78.26,34.19,97.5,15.38,100.0,23.08,33.33,23.08,100.0,38.46,100.0,116,1.0542840560771487,59.36842105263158,0.1568627450980392,0.2647058823529412,0.28431372549019607,0.18627450980392157,0.4019607843137255,0.5490196078431373,0.9705882352941176,0.6666666666666666,0.29411764705882354,0.5686274509803921,0.6666666666666666,0.7843137254901961,0.7450980392156863,0.2549019607843137,0.39215686274509803,0.16666666666666666,0.19607843137254902,0.13725490196078433,0.09803921568627451,0.19607843137254902,0.0784313725490196,0.11764705882352941,0.13725490196078433,0.7647058823529411,0.9607843137254902,0.8333333333333334,0.8431372549019608,0.19607843137254902,0.49019607843137253,0.47058823529411764,0.9117647058823529,0.4117647058823529,0.5294117647058824,0.5882352941176471,0.8431372549019608,0.7254901960784313,0.6764705882352942,0.20588235294117646,0.7647058823529411,0.20588235294117646,0.0392156862745098,0.38235294117647056,0.9509803921568627,0.9509803921568627,0.7647058823529411,0.13725490196078433,0.9803921568627451,0.2549019607843137
Osama Abdulrezag Hawsawi,283,Saudi Arabia,8.29706678556547,0.0,0.0,0.0,1.5901060070671378,66.66666666666667,52.38095238095238,10.812720848056536,2.2261484098939928,0.07107683333333334,0.17639867647058818,0.089589696,0.089589696,35.30035335689046,7.3144876325088335,1.9081272084805656,3.816254416961131,1.2720848056537102,927.4537057738517,29.575971731448764,115.0540737891111,1.9081272084805656,1.2720848056537102,84.0909090909091,79.3103448275862,63.1578947368421,26.666666666666668,0.41117420842035113,0.3399824718309997,12.88,88.24,38.64,92.16,20.45,51.85,28.03,94.59,21.05,50.0,21.05,100.0,31.58,16.67,26.32,100.0,130,1.0197460367037052,64.87632508833923,0.9803921568627451,0.2647058823529412,0.28431372549019607,0.18627450980392157,0.3235294117647059,0.6568627450980392,0.8431372549019608,0.9019607843137255,0.8431372549019608,0.1568627450980392,0.7254901960784313,0.23529411764705882,0.19607843137254902,0.3333333333333333,0.35294117647058826,0.37254901960784315,0.27450980392156865,0.0196078431372549,0.19607843137254902,0.3137254901960784,0.058823529411764705,0.3137254901960784,0.0196078431372549,0.37254901960784315,0.7647058823529411,0.1568627450980392,0.0392156862745098,0.5294117647058824,0.0196078431372549,0.5882352941176471,0.37254901960784315,0.7254901960784313,0.9411764705882353,0.6470588235294118,0.19607843137254902,0.29411764705882354,0.27450980392156865,0.45098039215686275,0.0392156862745098,0.1568627450980392,0.9901960784313726,0.803921568627451,0.0392156862745098,0.7254901960784313,0.7647058823529411,0.23529411764705882,0.5882352941176471,0.3333333333333333
Phil Jones,186,England,4.318188248964981,0.0,0.0,0.4838709677419355,1.935483870967742,37.5,41.66666666666667,12.580645161290322,1.4516129032258065,0.0818506335877863,0.0915020267175573,0.089350466251299,0.089350466251299,64.35483870967742,5.806451612903226,3.870967741935484,6.290322580645161,1.935483870967742,1244.342994048387,62.41935483870968,331.74461153179817,5.322580645161291,3.3870967741935485,91.72413793103448,80.0,81.25,36.36363636363637,0.3410574162281794,0.5330660200457419,20.0,100.0,34.48,86.0,13.1,78.95,32.41,97.87,18.75,100.0,25.0,75.0,31.25,60.0,25.0,100.0,143,1.0198819105061587,126.7741935483871,0.6470588235294118,0.2647058823529412,0.28431372549019607,0.7843137254901961,0.43137254901960786,0.3137254901960784,0.7058823529411765,0.9607843137254902,0.6078431372549019,0.23529411764705882,0.19607843137254902,0.21568627450980393,0.17647058823529413,0.9411764705882353,0.17647058823529413,0.8431372549019608,0.6470588235294118,0.17647058823529413,0.6078431372549019,0.9411764705882353,0.803921568627451,0.8627450980392157,0.2549019607843137,0.8627450980392157,0.7843137254901961,0.6470588235294118,0.1568627450980392,0.17647058823529413,0.5098039215686274,0.9411764705882353,0.9117647058823529,0.43137254901960786,0.5882352941176471,0.1568627450980392,0.8627450980392157,0.6372549019607843,0.7843137254901961,0.3431372549019608,0.7647058823529411,0.3235294117647059,0.6666666666666666,0.7843137254901961,0.5588235294117647,0.6568627450980392,0.7647058823529411,0.27450980392156865,0.6274509803921569,0.9411764705882353
Raphaël Varane,662,France,1.5361623427359126,0.2719033232628399,14.285714285714286,0.40785498489425986,2.311178247734139,48.80952380952381,28.571428571428573,4.622356495468278,0.8157099697885197,0.13635641917293226,0.12009003007518786,0.15355844382123557,0.15355844382123557,39.29003021148036,11.419939577039274,3.262839879154079,3.8066465256797586,4.214501510574018,1168.6803678081576,33.036253776435046,228.08120077269388,4.622356495468278,4.758308157099697,85.25073746312684,81.55339805825243,84.84848484848484,58.490566037735846,0.3938757674601519,0.5656454177699621,11.21,84.21,39.82,87.41,16.52,57.14,32.45,97.27,27.27,88.89,24.24,87.5,18.18,66.67,30.3,90.0,324,1.0112046787039581,72.3262839879154,0.09803921568627451,0.6078431372549019,0.5686274509803921,0.6862745098039216,0.49019607843137253,0.43137254901960786,0.43137254901960786,0.19607843137254902,0.17647058823529413,0.6470588235294118,0.37254901960784315,0.5490196078431373,0.5294117647058824,0.4117647058823529,0.8235294117647058,0.7647058823529411,0.23529411764705882,0.6470588235294118,0.5098039215686274,0.39215686274509803,0.5490196078431373,0.803921568627451,0.6666666666666666,0.43137254901960786,0.803921568627451,0.8627450980392157,0.803921568627451,0.47058823529411764,0.5882352941176471,0.37254901960784315,0.20588235294117646,0.7843137254901961,0.6862745098039216,0.3137254901960784,0.3137254901960784,0.6666666666666666,0.6176470588235294,0.7352941176470589,0.37254901960784315,0.2647058823529412,0.9019607843137255,0.21568627450980393,0.6862745098039216,0.8235294117647058,0.43137254901960786,0.8627450980392157,0.43137254901960786,0.4117647058823529
Salif Sané,281,Senegal,3.0401705550323475,0.0,0.0,0.32028469750889677,3.2028469750889683,72.22222222222223,66.66666666666667,5.124555160142348,0.6405693950177935,0.14543383720930228,0.22871929069767444,0.07369266469135806,0.07369266469135806,29.7864768683274,11.209964412811388,2.8825622775800714,5.124555160142348,4.483985765124555,1132.4503359288249,25.302491103202847,160.46777813127926,3.2028469750889683,6.08540925266904,74.4,71.42857142857143,72.72727272727273,46.666666666666664,0.4444622649862532,0.5210561236449973,22.4,89.29,24.0,70.0,26.4,48.48,27.2,91.18,36.36,75.0,18.18,75.0,27.27,50.0,18.18,100.0,122,1.0179331361808126,55.08896797153025,0.29411764705882354,0.2647058823529412,0.28431372549019607,0.6274509803921569,0.7058823529411765,0.7254901960784313,0.9705882352941176,0.29411764705882354,0.09803921568627451,0.7058823529411765,0.9215686274509803,0.09803921568627451,0.0784313725490196,0.19607843137254902,0.803921568627451,0.6666666666666666,0.5294117647058824,0.8235294117647058,0.47058823529411764,0.1568627450980392,0.27450980392156865,0.6666666666666666,0.8235294117647058,0.08823529411764706,0.46078431372549017,0.5,0.49019607843137253,0.6274509803921569,0.45098039215686275,0.9607843137254902,0.4411764705882353,0.0196078431372549,0.0392156862745098,0.9411764705882353,0.0784313725490196,0.23529411764705882,0.09803921568627451,0.9411764705882353,0.17647058823529413,0.09803921568627451,0.6666666666666666,0.5392156862745098,0.39215686274509803,0.39215686274509803,0.7647058823529411,0.1568627450980392,0.5490196078431373,0.17647058823529413
Samuel Yves Umtiti,569,France,2.1879427229300767,0.3163444639718805,33.333333333333336,0.15817223198594024,1.5817223198594026,86.11111111111113,12.5,5.377855887521968,1.1072056239015817,0.15978110233918139,0.2215957923976609,0.15787992949817514,0.16270563634749022,29.103690685413007,6.01054481546573,1.1072056239015817,3.163444639718805,3.005272407732865,751.7565565623896,24.991212653778557,161.78156550007822,1.265377855887522,3.479789103690685,85.98130841121495,77.55102040816327,68.96551724137932,57.57575757575758,0.4650017649122242,0.5985439406395032,12.62,96.3,38.79,87.95,24.3,67.31,24.3,96.15,24.14,100.0,34.48,60.0,27.59,50.0,13.79,75.0,204,1.0331980897737914,54.09490333919156,0.19607843137254902,0.6666666666666666,0.7254901960784313,0.37254901960784315,0.27450980392156865,0.9607843137254902,0.17647058823529413,0.3333333333333333,0.37254901960784315,0.7843137254901961,0.8823529411764706,0.5882352941176471,0.5882352941176471,0.1568627450980392,0.21568627450980393,0.13725490196078433,0.11764705882352941,0.39215686274509803,0.0392156862745098,0.13725490196078433,0.3137254901960784,0.13725490196078433,0.29411764705882354,0.5294117647058824,0.7058823529411765,0.3333333333333333,0.7254901960784313,0.7843137254901961,0.7647058823529411,0.5686274509803921,0.7058823529411765,0.7450980392156863,0.7450980392156863,0.8823529411764706,0.5490196078431373,0.11764705882352941,0.35294117647058826,0.5882352941176471,0.7647058823529411,0.7156862745098039,0.2647058823529412,0.5686274509803921,0.39215686274509803,0.14705882352941177,0.18627450980392157,0.5882352941176471,0.803921568627451,0.1568627450980392
Sergei Ignashevich,524,Russia,1.0507227689644745,0.0,0.0,0.0,2.404580152671756,78.0,56.666666666666664,4.293893129770993,1.0305343511450382,0.24852282887700536,0.2515933796791443,0.08246067177083337,0.08246067177083337,18.893129770992367,9.618320610687023,2.404580152671756,3.435114503816794,4.293893129770993,899.0888045324432,13.225190839694656,80.1450708190276,2.404580152671756,4.293893129770993,68.75,69.1358024691358,58.8235294117647,48.07692307692308,0.501316972096666,0.39721829476171344,11.25,66.67,44.38,64.79,22.5,50.0,21.88,97.14,23.53,62.5,35.29,41.67,23.53,50.0,17.65,100.0,152,1.0080700398347566,32.11832061068702,0.058823529411764705,0.2647058823529412,0.28431372549019607,0.18627450980392157,0.5294117647058824,0.8823529411764706,0.8823529411764706,0.13725490196078433,0.35294117647058826,1.0,0.9607843137254902,0.17647058823529413,0.13725490196078433,0.0196078431372549,0.6078431372549019,0.5686274509803921,0.17647058823529413,0.7450980392156863,0.13725490196078433,0.0196078431372549,0.0196078431372549,0.47058823529411764,0.5098039215686274,0.0196078431372549,0.3333333333333333,0.0784313725490196,0.5490196078431373,0.9215686274509803,0.0392156862745098,0.39215686274509803,0.0196078431372549,0.9607843137254902,0.0196078431372549,0.7450980392156863,0.14705882352941177,0.0392156862745098,0.5882352941176471,0.5686274509803921,0.0784313725490196,0.7647058823529411,0.058823529411764705,0.4117647058823529,0.39215686274509803,0.37254901960784315,0.7647058823529411,0.3235294117647059,0.37254901960784315,0.0196078431372549
Sergio Ramos García,405,Spain,5.238662602364427,0.0,0.0,0.2222222222222222,3.333333333333333,47.61904761904762,61.875,6.444444444444445,1.5555555555555554,0.14261194179278225,0.14893796274738066,0.2661003466022654,0.2804021538081477,104.22222222222223,18.88888888888889,17.333333333333332,10.222222222222223,2.4444444444444446,2374.395992444444,86.66666666666666,440.881925934676,19.333333333333332,4.666666666666667,94.55645161290323,88.54166666666667,85.18518518518519,52.38095238095238,0.2770791685710331,0.6124220415791835,6.45,93.75,50.2,94.38,11.29,87.5,32.06,97.48,12.96,85.71,22.22,83.33,20.37,63.64,44.44,95.83,490,1.035106293703431,190.88888888888889,0.8235294117647058,0.2647058823529412,0.28431372549019607,0.43137254901960786,0.7450980392156863,0.4117647058823529,0.9215686274509803,0.49019607843137253,0.6470588235294118,0.6862745098039216,0.5882352941176471,0.8823529411764706,0.9607843137254902,1.0,0.9803921568627451,1.0,0.9803921568627451,0.21568627450980393,1.0,1.0,0.9607843137254902,1.0,0.5686274509803921,1.0,0.9411764705882353,0.8823529411764706,0.6176470588235294,0.0196078431372549,0.8431372549019608,0.0392156862745098,0.6078431372549019,1.0,0.9803921568627451,0.09803921568627451,0.9607843137254902,0.5882352941176471,0.6470588235294118,0.11764705882352941,0.3333333333333333,0.17647058823529413,0.8137254901960784,0.3137254901960784,0.6078431372549019,1.0,0.5098039215686274,1.0,0.8627450980392157,1.0
Simon Thorup Kjær,402,Denmark,2.018719779834479,0.0,0.0,0.0,3.582089552238806,26.666666666666668,25.0,4.925373134328359,0.6716417910447761,0.17076659574468078,0.11853843882978712,0.1405806487368421,0.14885846978947367,42.76119402985075,10.298507462686567,4.253731343283582,6.492537313432837,6.044776119402985,1353.6442764626875,41.417910447761194,222.27192439588907,4.253731343283582,6.268656716417911,86.42533936651584,68.65671641791045,82.85714285714286,56.25,0.47391717922935783,0.5038814695237479,10.86,100.0,32.13,83.1,23.98,67.92,33.03,98.63,22.86,100.0,28.57,70.0,25.71,66.67,22.86,100.0,215,1.055462335636215,84.17910447761194,0.11764705882352941,0.2647058823529412,0.28431372549019607,0.18627450980392157,0.803921568627451,0.12745098039215685,0.3431372549019608,0.23529411764705882,0.11764705882352941,0.8431372549019608,0.35294117647058826,0.47058823529411764,0.47058823529411764,0.49019607843137253,0.7647058823529411,0.9019607843137255,0.6862745098039216,0.9607843137254902,0.7254901960784313,0.5686274509803921,0.5294117647058824,0.7647058823529411,0.8431372549019608,0.5686274509803921,0.3137254901960784,0.7254901960784313,0.7058823529411765,0.803921568627451,0.3137254901960784,0.3333333333333333,0.9117647058823529,0.2549019607843137,0.35294117647058826,0.803921568627451,0.5686274509803921,0.6862745098039216,0.9019607843137255,0.5098039215686274,0.7647058823529411,0.43137254901960786,0.5196078431372549,0.45098039215686275,0.6862745098039216,0.5882352941176471,0.7647058823529411,0.6470588235294118,1.0,0.5490196078431373
